,RAIZ,identificador,situação cadastral,data situacao,motivo situacao,data início atividade,cnae principal,logradouro,numero,bairro,cep,uf,municipio
36516,65086480,1,2,20050910,0,19910218,7311400,DR. CARDOSO DE MELO,1308,VILA OLIMPIA,4548004.0,SP,7107
36518,48663421,1,2,20051103,0,19670824,113000,SAO MARTINHO,S/N,ZONA RURAL,14850000.0,SP,6919
36522,03928294,1,2,20050827,0,20000627,2099199,BETA,574,POLO INDUSTRIAL DE CAMACARI,42816090.0,BA,3413
36524,10656452,1,2,20051103,0,19660831,2320600,MADRE DE DEUS,27,RECIFE,50030110.0,PE,2531
36525,65987489,1,2,20010915,0,19910604,4299599,EUGENIO CONEGLIAN,1786,DISTR INDUSTRIAL,17512050.0,SP,6681
36526,10789980,1,2,20051103,0,19851213,4681805,DOUTOR DURVAL DE GOES MONTEIRO,6120,JARDIM PETROPOLIS,57080590.0,AL,2785
36527,02270243,1,2,20051103,0,19971203,4511104,BR-153,SN,JARDIM PARAISO ACRESCIMO,74984323.0,GO,9227
36529,11016623,1,3,20181107,74,19700717,4692300,BR-232,S/N,ZONA RURAL,56502005.0,PE,2323
36530,29613643,1,2,20020420,0,19770224,4120400,SALDANHA MARINHO,416,CENTRO,28013022.0,RJ,5819
36532,66883505,1,2,20050813,0,19910909,4663000,2,831,CENTRO,13510000.0,SP,7035
36534,30504617,1,2,20051103,0,19791129,9430800,PRESIDENTE VARGAS,259,CAMPOS ELISEOS,27542140.0,RJ,5883
36535,87547428,1,2,20051103,0,19680517,1112700,MARIO SALTON,300,TUIUTY,95710000.0,RS,8541
36536,87780268,1,2,20010225,0,19811005,6424703,SETE DE SETEMBRO,689,CENTRO,99700238.0,RS,8637
36540,51397909,1,2,20051103,0,19831014,6462000,QUINCAS VIEIRA,928,VILA DUBUS,19020450.0,SP,6929
36541,68021500,1,2,20031031,0,19911018,6462000,BARAO DO RIO BRANCO,14,CENTRO,11010921.0,SP,7071
36543,88624242,1,2,20050924,0,19720118,2949299,BR 116,1155,INDUSTRIAL,95190000.0,RS,8883
36544,13565502,1,8,20060101,2,19730903,2022300,MATOIM,S/N,ZIP,43813000.0,BA,3429
36545,88921259,1,8,20200929,1,19870131,8610101,DOS ANDRADAS,1091,CENTRO,90020009.0,RS,8801
36547,14068605,1,2,20051103,0,19860506,3101200,"C, QUADRA 02, LOTES 03 A 08, DISTRITO INDUSTRIAL DE ICOARACI",S/N,ICOARACI,66815901.0,PA,427
36553,14789606,1,4,20190327,63,19800107,4632001,JOSE SOARES PINHEIRO,220,CENTRO,45600248.0,BA,3597
36554,90114299,1,2,20031004,0,19841018,8211300,25 DE SETEMBRO,1024,TRIANGULO,95185000.0,RS,8593
36555,15111438,1,2,20041120,0,19620615,4742300,DOUTOR JOSE PEROBA,275,STIEP,41770235.0,BA,3849
36556,15179682,1,8,20200430,2,19670804,2029100,MARIA COELHO AGUIAR,215,JARDIM SAO LUIZ,5804902.0,SP,7107
36557,33104423,1,2,20051103,0,19710930,7810800,SENADOR POMPEU,00038,CENTRO,20080102.0,RJ,6001
36558,33194978,1,2,20051103,0,19560718,2021500,DAS AMERICAS,3434,BARRA DA TIJUCA,22640102.0,RJ,6001
36559,33258450,1,8,20010830,2,19810101,2121101,DOS BANDEIRANTES,2400,TAQUARA,22710907.0,RJ,6001
36561,33445347,1,2,20051103,0,19730502,4930203,FRANCISCO PORTELA,912,JARDIM GRAMACHO,25055210.0,RJ,5833
36562,33453671,1,2,20201218,0,19660921,4212000,RAPOSO TAVARES,KM 217,GUAREI VELHO,18240000.0,SP,6143
36565,53696886,1,2,20040828,0,19660908,4731800,RAPOSO TAVARES,SN,RODOVIA,18720000.0,SP,6817
36566,91007609,1,2,20020727,0,19860625,2061400,ALFREDO OSCAR KOCHEMBORGER,20,DISTRITO INDUSTRIAL,99500000.0,RS,8591
36569,34004754,1,2,20031004,0,19700107,6920602,DO  CARMO,11,CENTRO,20011020.0,RJ,6001
36570,54105671,1,2,20041218,0,19850115,2099199,ARARAS,799,VILA GLORIA,13485130.0,SP,6639
36571,54224423,1,2,20051103,0,19660727,2833000,HONORIO SOARES,80,CENTRO,13990000.0,SP,6865
36583,92341288,1,2,20051103,0,19881026,4399102,DOUTOR JOAO INACIO,759,NAVEGANTES,90230181.0,RS,8801
36586,72027014,1,8,20061231,2,19930921,1062700,BENEDITO MACEDO,79,VICENTE PINZON,60180415.0,CE,1389
36626,07716156,1,2,20051109,0,20051109,8211300,LUCRECIA BAGALHO,S/N,CHACARAS PINHAO,24890000.0,RJ,788
36646,09098419,1,2,20051103,0,19690718,1811302,HORTENCIO RIBEIRO DE LUNA,3333,DISTRITO INDUSTRIAL,58081400.0,PB,2051
36650,44127355,1,2,20051103,0,19740916,5811500,SANTOS,960,CERQUEIRA CESAR,1418002.0,SP,7107
36725,03585951,1,2,20051103,0,19991227,5239799,NAPOLEAO LAUREANO,74,MARAPE,11070140.0,SP,7071
36754,04169843,1,2,20051103,0,19711018,2640000,ACAI,1325,DISTRITO INDUSTRIAL,69075020.0,AM,255
36760,04340709,1,8,20070430,4,19820820,1041400,PA 150,SN,INTERIOR,68695000.0,PA,395
36793,38739611,1,2,20031004,0,19901023,7112000,RAJA GABAGLIA,2670,ESTORIL,30494170.0,MG,4123
36806,24260507,1,2,20190129,0,19890210,4731800,DUQUE DE CAXIAS,76,ALTO DA BELA VISTA,53515230.0,PE,2631
36807,44663631,1,2,20031018,0,19720114,6550200,3,654,CENTRO,13500391.0,SP,6979
36808,48295562,1,2,20051103,0,19811230,1071600,JOSE LEITE,40,JARDIM BONGIOVANI,19050240.0,SP,6929
36812,29886470,1,2,20010126,0,19851119,7112000,EMBAIXADOR ABELARDO BUENO,1340,BARRA DA TIJUCA,22775040.0,RJ,6001
36832,03332531,1,2,20051103,0,19990811,4711302,DORALICIO GARCIA,70,CENTRO,89110001.0,SC,8117
36833,02332973,1,8,20040130,2,19980105,6130200,PRUDENTE DE MORAIS,2700,BARRO VERMELHO,59022400.0,RN,1761
36834,00759259,1,2,20040828,0,19950808,5611201,CONS MACEDO SOARES,120,CENTRO,28970000.0,RJ,5803
36835,05896056,1,8,20130531,2,20030926,2622100,DOUTOR MESSIAS BARROS,1300,DISTRITO INDUSTRIAL MIGUEL DE LUCA,37072003.0,MG,5413
36843,78152477,1,2,20050924,0,19840517,161099,XV DE NOVEMBRO,297,ZONA 01,87013230.0,PR,7691
36844,41233610,1,2,20051103,0,19930427,4120400,SANTA IZABEL,594,CASA AMARELA,52070240.0,PE,2531
36845,01522213,1,8,20150811,1,19961007,8299799,TABAPUA,479,ITAIM BIBI,4533011.0,SP,7107
36847,03247269,1,2,20051103,0,19670807,4120400,XV DE NOVEMBRO,1025,CENTRO,79002141.0,MS,9051
36848,80703473,1,2,20050521,0,19720711,4711302,CEL ROGERIO BORBA,678,CENTRO,84320000.0,PR,7811
36859,82636986,1,2,20051103,0,19660121,1351100,PAULO KUEHNRICH,68,ITOUPAVA NORTE,89052900.0,SC,8047
36860,48727895,1,2,20031004,0,19820217,4120400,DAS FLECHAS,311,JARDIM PRUDENCIA,4364030.0,SP,7107
36861,48797542,1,8,20171127,1,19760922,4211101,SANTOS DUMONT,367,CENTRO,19560000.0,SP,6513
36862,28670958,1,2,20051103,0,19730521,4922101,PRESIDENTE DUTRA,S/N,SAO LUIS,27338000.0,RJ,5807
36866,13969621,1,2,20051103,0,19760310,8610102,GETULIO VARGAS,1015,CENTRO,44001525.0,BA,3515
36867,90049289,1,2,20041016,0,19660726,2543800,PRESIDENTE KENNEDY,1049,AURORA,95185000.0,RS,8593
36868,33453598,1,2,20051103,0,19830211,4681801,ALMIRANTE BARROSO,00081,CENTRO,20031004.0,RJ,6001
36870,07524982,1,8,20081231,2,20050801,4530701,MARLENE DAVID DOS SANTOS,1.210,JARDIM PARAISO III,15991360.0,SP,6687
37386,54022744,1,2,20051103,0,19841128,2733300,FERNAO DIAS,S/N,DISTRITO INDUSTRIAL,37418760.0,MG,5385
37396,59285411,1,2,20051103,0,19660823,6422100,PAULISTA,1374,BELA VISTA,1310100.0,SP,7107
37397,00412839,1,2,20031220,0,19950106,6209100,VICTORINO CARDOSO,235,JARDIM CAMBURI,29090820.0,ES,5705
37607,07173168,1,2,20050106,0,20050106,6630400,LUIS VIANA FILHO,13223,SAO CRISTOVAO,41500300.0,BA,3849
37613,08402943,1,2,20051103,0,19660825,1412601,RN 160,S/N,DISTRITO INDUSTRIAL,59115900.0,RN,1761
37614,08884272,1,4,20181025,63,19840514,4644301,SAO JOSE DO RIBAMAR,215,SAO JOSE,50020210.0,PE,2531
37620,67405936,1,2,20051103,0,19920103,2910701,RENATO MONTEIRO,6901,POLO URBO AGRO INDUSTRIAL,27570000.0,RJ,780
37623,51799716,1,2,20020817,0,19800926,8640205,BERNARDINO DE CAMPOS,980,CENTRO,14015130.0,SP,6969
37624,33014556,1,2,20051103,0,19660801,4711302,SACADURA CABRAL,102,SAUDE,20081902.0,RJ,6001
37645,11448933,1,2,20051103,0,19790410,5231102,ENGENHO MASSANGANA,SN,SEDE,55590000.0,PE,2443
40714,04951610,1,8,20050201,2,20011108,6462000,ABILIO SOARES,675,PARAISO,4005004.0,SP,7107
40715,00014385,1,8,20160501,2,19940530,8299799,DAS NACOES UNIDAS,14171,VILA GERTRUDES,4794000.0,SP,7107
40716,01683557,1,2,20051103,0,19970221,4681801,TANCREDO NEVES - C.EMP.IGUATEMI,274,PITUBA,41820020.0,BA,3849
40717,92930643,1,2,20051103,0,19690814,7112000,FELICISSIMO DE AZEVEDO,924,HIGIENOPOLIS,90540110.0,RS,8801
40721,03385415,1,4,20201023,63,19990908,2071100,INDIO TIBIRICA,2520,RAFFO,8655000.0,SP,7151
40725,01784239,1,2,20050827,0,19970424,7320300,DO OUVIDOR,00090,CENTRO,20040030.0,RJ,6001
40727,00169372,1,2,20001209,0,19940824,4110700,PROF.SEBASTIAO AUGUSTO DE MIRANDA,81,JARDIM PRIMAVERA,13209720.0,SP,6619
40731,01857221,1,8,20140711,1,19970221,2790299,HUMBERTO DEMORO,450,INCONFIDENTES,32260000.0,MG,4371
40732,00236001,1,2,20031004,0,19941006,3102100,GARIBALDINA,1185,GARIBALDINA,95720000.0,RS,8669
40741,03677638,1,2,20050827,0,20000223,3511501,SIA SETOR DE AREAS PUBLICAS S/N LOTE C,00,ZONA INDUSTRIAL (GUARA),71215902.0,DF,9701
40768,00416972,1,2,20051103,0,19950201,8610101,AUGUSTA ABRY,72,CENTRO,89015050.0,SC,8047
41169,03798557,1,3,20181105,74,20000317,4639701,HERMINIO FELIPPI,SN,CENTRO,85620000.0,PR,7833
41182,02161554,1,2,20021116,0,19971001,6491300,VISCONDE DE INHAUMA,00058,CENTRO,20091007.0,RJ,6001
41238,03914508,1,4,20210311,63,20000626,4120400,DA COVANCA,93,TANQUE,22735020.0,RJ,6001
41278,02326750,1,2,20051103,0,19980121,2451200,MG-050,KM 92,DISTRITO INDUSTRIAL,35681750.0,MG,4675
41300,04062277,1,8,20141128,1,20000922,4618401,SAO JOAO,657,CENTRO,15400000.0,SP,6779
41344,00824186,1,8,20040416,2,19950904,6613400,ALPHAVILLE,1500,ALPHAVILLE,6474000.0,SP,6213
41371,00853751,1,2,20011110,0,19951003,4930202,MAURICIO GARCIA,82,CENTRO,88340242.0,SC,8061
41395,04220505,1,2,20051103,0,19820406,4645101,DOMINGOS MARREIROS,738,UMARIZAL,66055210.0,PA,427
41423,02518875,1,2,20051014,0,19980512,2949299,PARANA,2879,CAJURU DO SUL,18105000.0,SP,7145
41468,02538798,1,2,20010225,0,19980304,6462000,SANTA LUZIA,651,CENTRO,20030041.0,RJ,6001
41484,02541479,1,8,20110427,2,19980525,6462000,AV ROQUE PETRONI JUNIOR,1464,MORUMBI,4707000.0,SP,7107
41666,06019693,1,2,20031128,0,20031128,4634601,CARLOS DE LAET,73,VILAS OFICINAS,84035440.0,PR,7777
41703,04400685,1,8,20130531,2,19700513,2652300,MANDII,03,DISTRITO INDUSTRIAL,69075140.0,AM,255
41711,01048970,1,8,20080114,2,19960215,2941700,MG 050,S/N,IND. RENATO AZEREDO,35675000.0,MG,2691
42067,04491523,1,2,20051103,0,20010608,4222701,GOVERNADOR CARLOS DE LIMA CAVALCANTE,1943,BAIRRO NOVO,53130530.0,PE,2491
42068,17872813,1,2,20051103,0,19730817,8640202,DRA DAMINIA ZAKHIA,38,CENTRO,37200000.0,MG,4763
42076,18135624,1,8,20050101,2,19760202,1052000,HUM,2000,DISTRITO INDUSTRIAL,39401708.0,MG,4865
42099,18459628,1,2,20051103,0,19750915,2099199,DOMINGOS JORGE,1100,SOCORRO,4779900.0,SP,7107
42127,44078640,1,2,20051103,0,19761214,2543800,RAUL RODRIGUES DE SIQUEIRA,767,SANTA LUZIA,12919484.0,SP,6251
42238,04639702,1,8,20070117,1,20010830,6491300,JOSE ALEXANDRE BUAIZ,190,ENSEADA DO SUA,29050545.0,ES,5705
42240,56990534,1,2,20051103,0,19570724,2121101,CANCIONEIRO DE EVORA,255,SANTO AMARO,4708010.0,SP,7107
42258,06828859,1,2,20041211,0,19810924,4619200,PRINCESA ISABEL,1380,CENTRO,60015061.0,CE,1389
42266,04676564,1,2,0,0,20010919,6461100,ALFREDO EGYDIO DE SOUZA ARANHA,100,PARQUE JABAQUARA,4344902.0,SP,7107
42285,06859864,1,2,0,0,20040715,4120400,JOAO NOGUEIRA,118,PORTO DA PEDRA,24436715.0,RJ,5897
42289,38046843,1,2,20050924,0,19931119,4530702,SHC/SUL CR QUADRA,515,ASA SUL,70381530.0,DF,9701
42302,75751420,1,2,20051103,0,19750502,4120400,SAO PAULO,3019,VILA BOSQUE,87005040.0,PR,7691
42928,03003165,1,2,20051103,0,19990211,810006,CURITIBA,135,CENTRO,95875000.0,RS,984
42932,76863877,1,2,20050624,0,19831005,4511101,FERNANDO MACHADO,3345,BELA VISTA,89804000.0,SC,8081
42934,03020917,1,2,20010225,0,19990305,7490103,BEIRA RIO,3801,CENTRO,76980210.0,RO,13
42940,58768284,1,2,20051103,0,19880408,6542100,BARAO DE PIRACICABA,618,CAMPOS ELISEOS,1216012.0,SP,7107
42975,01449138,1,2,20010530,0,19960917,7112000,PROFESSOR TELMO DE SOUZA TORRES,255,PRAIA DA COSTA,29101295.0,ES,5703
42978,59105999,1,2,20051103,0,19660808,2751100,OLYMPIA SEMERARO,675,JARDIM SANTA EMILIA,4183090.0,SP,7107
42986,01463054,1,8,20001231,2,19961001,6920602,DOS ANDRADAS,1001,CENTRO,90001970.0,RS,8801
42987,01465971,1,2,20031206,0,19960927,4619200,NOSSA SENHORA DA PENHA,699,SANTA LUCIA,29056250.0,ES,5705
42988,04874690,1,4,20180828,63,20020125,1610203,CESARIO ALVIM,818,CENTRO,38400098.0,MG,5403
43062,22914030,1,8,20070430,4,19880329,1041400,PA,150,TAILANDIA,68695000.0,PA,395
43063,03168488,1,4,20180926,64,19990519,4634601,TENENTE JOSE HELENO,87,DO SESI,58305450.0,PB,1937
43179,07198161,1,2,20051103,0,19291017,4511101,WASHINGTON SOARES,1433,EDSON QUEIROZ,60811341.0,CE,1389
43180,79379491,1,2,20051103,0,19860522,4711301,ANTONIO HEIL,200,CENTRO,88353100.0,SC,8055
43181,42189050,1,8,20041029,2,19720426,4330499,NOVO RIO,456,BONSUCESSO,21041232.0,RJ,6001
43187,61076055,1,8,20180101,2,19660708,2831300,CAPITAO F. DE ALMEIDA,695,BRAS CUBAS,8740000.0,SP,6713
43189,61317095,1,2,20051103,0,19890828,6021700,PURUS,31,JARDIM SAO ROQUE,13469450.0,SP,6131
43190,01645547,1,8,20090430,2,19961121,6462000,BEATRIZ LARRAGOITI LUCAS,121,CIDADE NOVA,20211903.0,RJ,6001
43191,61397246,1,2,20051103,0,19891108,6462000,AMAURI,255,JARDIM EUROPA,1448000.0,SP,7107
43192,43076702,1,2,20051103,0,19710811,6201501,FRANCISCO MATARAZZO,1500,AGUA BRANCA,5001100.0,SP,7107
43193,61797924,1,2,20051103,0,19701022,4651601,RIO NEGRO,750,ALPHAVILLE,6454000.0,SP,6213
43194,24933830,1,2,20051103,0,19881004,6432800,SENADOR DANTAS,00105,CENTRO,20031923.0,RJ,6001
43196,62166848,1,2,20051103,0,19891222,4635499,OLIMPIADAS,205,VILA OLIMPIA,4551000.0,SP,7107
43197,25417452,1,2,20051103,0,19880906,4211101,BR-040,KM 523,VILA PARIS,32150340.0,MG,4371
43198,44734671,1,2,20051103,0,19720302,2121101,ITAPIRA-LINDOIA,S/N,FAZ ESTANCIA CRISTALIA,13974900.0,SP,6553
43199,62808969,1,4,20181228,63,19900426,4632001,RUBENS CHUERI GURGEL,843,CENTRO,18480000.0,SP,6557
43205,45594330,1,8,20111230,2,19810318,8211300,ALFREDO E DE S ARANHA,100,PQ JABAQUARA,8210040.0,SP,7107
43206,81697419,1,2,20051103,0,19891201,6550200,MARECHAL DEODORO DA FONSECA,481,CENTRO,85851030.0,PR,7563
43207,81716219,1,2,20050924,0,19891228,1062700,03 DE MAIO,2789,PARQUE DOS ESTADOS,85875000.0,PR,8467
43208,45987062,1,2,20031004,0,19660726,2599399,MARGINAL LUIZA BODANIO FARNETANI,S/N,DISTRITO INDUSTRIAL,13877780.0,SP,7083
43210,27034479,1,4,20190329,63,19801127,9602502,DO ROSARIO,65,CENTRO,20041002.0,RJ,6001
43211,47067525,1,2,20051103,0,19810922,1041400,BRIGADEIRO FARIA LIMA,1355,PINHEIROS,1452919.0,SP,7107
43212,47190731,1,2,20050924,0,19751031,2422901,FUNCHAL,203,VILA OLIMPIA,4551060.0,SP,7107
43213,47198700,1,8,20181205,1,19751224,151201,JOAQUIM FLORIANO,834,ITAIM BIBI,4534003.0,SP,7107
43214,82881707,1,2,20051103,0,19910128,4930202,20 DE JANEIRO,779,02,89694000.0,SC,8103
43215,09305962,1,2,20030913,0,19791101,4530703,MACIEL PINHEIRO,452,CENTRO,58010130.0,PB,2051
43221,27787910,1,2,20051103,0,19850419,8610102,DR NILO PECANHA,168,CENTRO,24445360.0,RJ,5897
43224,84590892,1,2,20020511,0,19930303,5021102,DJALMA BATISTA,1661,CHAPADA,69050010.0,AM,255
43225,10319853,1,2,20051103,0,19660818,1071600,ENGENHO BUJARI,S/N,GOIANA,55900000.0,PE,2423
43229,85150613,1,2,19910904,0,19910904,2591800,DOUTOR NEREU RAMOS,197,CENTRO,88301215.0,SC,8161
43231,29398922,1,2,20051103,0,19850613,6462000,AFONSO PENA,4100,CRUZEIRO,30130009.0,MG,4123
43232,86528700,1,2,20051103,0,19940720,5212500,TORONTO,1629,JARDIM CANADA,34007658.0,MG,4895
43233,86613403,1,2,20051103,0,19940922,4930202,BR-381 FERNAO DIAS,S/N,JARDIM DAS ALTEROSAS - 1A SECAO,32670790.0,MG,4133
43234,86962081,1,2,20010818,0,19940315,7112000,DOUTOR FELIX,123,ACLIMACAO,1533030.0,SP,7107
43235,50596170,1,2,20051103,0,19781023,6810202,ESTADOS UNIDOS,1093,JARDIM AMERICA,1427001.0,SP,7107
43237,12974820,1,2,20051103,0,19880614,6821801,SILVIO CARLOS VIANA,2486,PONTA VERDE,57035160.0,AL,2785
43240,13188370,1,2,20051103,0,19820929,8610101,RUFFO GALVAO,274,CENTRO,45600195.0,BA,3597
43242,13280276,1,8,20070731,2,19830407,5211701,MATOIM,S/N,PORTO DE ARATU,43813000.0,BA,3429
43247,89620298,1,2,20040206,0,19840502,8640202,DOS ANDRADAS,1234,CENTRO,90020008.0,RS,8801
43250,14486153,1,2,20050129,0,19771129,4731800,BR 116,S/N,SEDE,44036331.0,BA,3515
43252,32483711,1,2,20031004,0,19890615,4621400,N SRA DOS NAVEGANTES,675,ENSEADA DO SUA,29056900.0,ES,5705
43269,33876145,1,2,20051103,0,19711028,4636201,CORONEL AGRA,1767,CENTRO,95800000.0,RS,8955
43273,34234534,1,2,20050108,0,19900711,8640201,PRINCESA ISABEL,02,BARRA AVENIDA,40140000.0,BA,3849
43274,72111321,1,2,20051103,0,19660824,1071600,ITAIQUARA,S N,,13760000.0,SP,7173
43276,54516661,1,2,20051103,0,19850625,4646002,PRESIDENTE JUSCELINO KUBITSCHEK,2041,VILA NOVA CONCEICAO,4543011.0,SP,7107
43277,16610461,1,8,20080630,2,19700730,4639701,DR. RICARDO GRIMALDO ESTIDES,200,ILHA DO LAZARETO,36660000.0,MG,4029
43280,16813461,1,2,20051103,0,19711229,710301,AUGUSTO GONCALVES,146,CENTRO,35680054.0,MG,4675
43304,03752385,1,2,20050827,0,20000303,8211300,VISCONDE DE SEPETIBA,935,CENTRO,24020206.0,RJ,5865
43438,06030747,1,2,20190627,0,20031209,710301,CLAUDIO SOARES,72,PINHEIROS,5422030.0,SP,7107
43484,42563692,1,2,20051103,0,19760513,6204000,PROFESSOR MAGALHAES PENIDO,77,AEROPORTO,31270383.0,MG,4123
43493,80237555,1,2,20051103,0,19580710,4211101,CORONEL VIVIDA,122,VILA CIPA,84036310.0,PR,7777
43495,62237425,1,2,20051103,0,19681029,6431000,CONTORNO 3455,3455,PAULO CAMILO,32669900.0,MG,4133
43497,47400817,1,2,20051103,0,19760113,2512800,DOS MAMOEIROS,99,LOTEAMENTO QUINTA DAS FRUTAS,12092520.0,SP,7183
43498,51122232,1,2,20040821,0,19790417,8640202,D PEDRO II,193,JARDIM,9080110.0,SP,7057
43518,00000802,1,2,20051103,0,19660824,4530702,SIA TRECHO,01,SETOR DE INDUSTRIA,71200010.0,DF,9701
43519,00363548,1,2,20041016,0,19941223,4744001,JOAO MOREIRA PIRES,S/N,CENTRO,47845000.0,BA,3447
43520,04092206,1,2,20050827,0,20001013,6010100,D (LRG APARECIDA),45,JABOTIANA,49096170.0,SE,3105
43522,01593138,1,8,20070804,2,19961126,8622400,OTTO BOEHM,442,AMERICA,89201700.0,SC,8179
43523,42120394,1,2,20051103,0,19730426,2869100,DO TIMBO,00126,HIGIENOPOLIS,21061280.0,RJ,6001
43524,61082582,1,8,20160101,2,19800626,6462000,AMAURI,255,JD PAULISTANO,1448000.0,SP,7107
43525,61584223,1,2,20051103,0,19440818,4120400,DOUTORA RUTH CARDOSO,8501,PINHEIROS,5425070.0,SP,7107
43536,46119855,1,2,20051103,0,19701126,8211300,DA SAUDADE,500,PONTE PRETA,13041670.0,SP,6291
43538,29416591,1,8,20141002,2,19860502,7120100,JOAQUIM PALHARES,40,CIDADE NOVA,20260080,RJ,6001
43539,11623188,1,2,20051103,0,19800901,4741500,DAS CALCADAS-C/RUA PADRE FLORIANO,174,SAO JOSE,50020290,PE,2531
43541,52434156,1,2,20010316,0,19830407,4647801,SANTO ANTONIO,1699,DISTRITO INDUSTRIAL,17230000,SP,6559
43542,69006039,1,2,20051103,0,19921103,7311400,CORONEL CONRADO SIQUEIRA CAMPOS,122,BROOKLIN NOVO,4704140,SP,7107
44061,07638845,1,2,20050906,0,20050906,4511103,MAJOR PALADINO,128,VILA RIBEIRO DE BARROS,5307000.0,SP,7107
44062,16182834,1,8,20190930,2,19651105,4753900,LUIGI GALVANI,70,CIDADE MONCOES,4575020.0,SP,7107
44082,00789312,1,2,20041126,0,19950829,2229302,DE PASSAGEM,1.113,PLANALTO,9891005.0,SP,7075
44089,04945676,1,2,20051103,0,20020312,6810202,UBERABA,S/N,VILA MARIA,75905320.0,GO,9571
44192,02790893,1,8,20090430,2,19980716,2422901,DO CAFE,277,JABAQUARA,4311000.0,SP,7107
44272,01618551,1,2,20051103,0,19970107,2071100,MELLO PEIXOTO,656,JARDIM UNIAO,86185700.0,PR,7471
44273,43237460,1,2,20051103,0,19660708,4511101,CARIOBA,264,CENTRO,13478112.0,SP,6131
44277,62545579,1,2,20051103,0,19690904,4711301,GEORGE EASTMAN,213,VILA TRAMONTANO,5690000.0,SP,7107
44279,24935454,1,2,20050924,0,19881027,6209100,SCS QD 03 BL A 1 SUB 1 E 2 PAV E COBERTURA,260,ASA SUL,70313914.0,DF,9701
44284,13007158,1,2,20051103,0,19450222,5012201,NOSSA SENHORA DO AMPARO,S/N,CENTRO,49140000.0,SE,3111
44285,32923310,1,4,20210401,63,19890529,4651601,SHI/NORTE CA 01 LOTE A BLOCO A SALA,127,LAGO NORTE,71505000.0,DF,9701
44286,33042953,1,2,20051103,0,19660808,6421200,PAULISTA,1111,BELA VISTA,1311100.0,SP,7107
44298,30713432,1,8,20151117,2,19801119,8299799,TORQUATO TAPAJOS,5555,TARUMA,69041025.0,AM,255
44301,33117920,1,8,20130823,2,19660817,2733300,NACOES UNIDAS,21732,SANTO AMARO,4795914.0,SP,7107
44304,00535681,1,2,20041120,0,19950322,3520401,JOAO GUALBERTO,1000,ALTO DA GLORIA,80030000.0,PR,7535
44310,20231213,1,2,20051103,0,19780602,4930202,COMENDADOR ANTONIO LOUREIRO RAMOS,693,DISTRITO INDUSTRIAL,39404620.0,MG,4865
44607,06114935,1,2,20080110,0,20080110,4649499,MANOEL JOAO MARTINS,SN,PRAIA DE FORA,88138090.0,SC,8233
45104,11094546,1,8,20190531,2,20090824,8299799,XINGU 350,350,ALPHAVILLE INDUSTRIAL,6455911.0,SP,6213
45363,13395186,1,2,20110211,0,20110211,6461100,PRESIDENTE WILSON,231,CENTRO,20030905.0,RJ,6001
45601,10250669,1,2,20080724,0,20080724,4623103,CARIOCA,661,VILA CARIOCA,4225002.0,SP,7107
45977,08895796,1,2,20070619,0,20070619,115600,PRESIDENTE JOAO GOULART,543,VILA AURORA,78740034.0,MT,9151
47347,00000000,1,2,20051103,0,19660801,6422100,"SAUN QUADRA 5 LOTE B TORRES I, II E III",SN,ASA NORTE,70040912.0,DF,9701
47352,03384835,1,8,20141030,2,19990901,9321200,INHAUMA,263,BARRA FUNDA,1139020.0,SP,7107
47361,03531002,1,8,20070831,2,19991129,6462000,GENERAL MAC ARTHUR,418,BOA VIAGEM,51160280.0,PE,2531
47364,00289515,1,2,20051103,0,19941101,4681801,BR. 277,S/N,COLONIA DOM PEDRO II,83608000.0,PR,7481
47365,00332087,1,2,20051103,0,19941206,8011101,BRASIL,779,JARDIM AMERICA,1431000.0,SP,7107
47795,05428451,1,2,20051103,0,20021204,4619200,JOSE FRANCISCO DE AQUINO SODRE,614,CENTRO,17550000.0,SP,6617
47801,03773958,1,2,20051103,0,20000426,4684299,FRANCISCO ALVES,590,ILHA DO LEITE,50070485.0,PE,2531
47807,02124580,1,2,20000108,0,19970905,4120400,PAULO SARAVALLI,86,JARDIM SANTA HELENA,15607054.0,SP,6411
47816,00527422,1,2,20051103,0,19950404,6201501,RONDON PACHECO,4600,TIBERY,38405142.0,MG,5403
47826,02167325,1,8,20191230,2,19971008,3031800,GENERAL DAVID SARNOFF,4600,CIDADE INDUSTRIAL,32210110.0,MG,4371
47861,00589293,1,8,20190730,2,19950510,8299799,BRIGADEIRO FARIA LIMA,3064,JARDIM PAULISTANO,1451000.0,SP,7107
47866,00615832,1,2,20020420,0,19950524,4120400,RUA ELIZEU MARTINS,1600,CENTRO,64000120.0,PI,1219
47883,02284062,1,2,20040117,0,19971212,8610101,ANTONIO GOMES DE FREITAS,265,ILHA DO LEITE,50070480.0,PE,2531
47926,04064759,1,2,20050827,0,20000719,7020400,PAULISTA,1439,BELA VISTA,1311200.0,SP,7107
47928,04077014,1,2,20050827,0,20000928,6810202,FLORES DA CUNHA,1320,VILA VERANOPOLIS,94910001.0,RS,8561
47929,02373973,1,2,20210317,0,19980102,3299002,CONTINENTAL,555,DISTRITO INDUSTRIAL,84043000.0,PR,7777
47943,00787508,1,2,20031220,0,19950822,8630506,REPUBLICA DO LIBANO,45,CENTRO,6016008.0,SP,6789
47944,04123293,1,2,20001031,0,20001031,4689301,COMANCHE,236,SAUDE,13800514.0,SP,6717
